ID,Start,End,Speaker,Text,Source
370,10:51,10:51,Jean Claude,yeah.,session04-part00.m4a.csv
371,10:51,10:52,Jean Claude,What's the other potion that he has?,session04-part00.m4a.csv
372,10:53,10:53,Jean Claude,He's got a couple.,session04-part00.m4a.csv
373,10:54,10:56,DM,He's got a greater healing potion.,session04-part00.m4a.csv
374,10:57,10:57,DM,"Sorry,",session04-part00.m4a.csv
375,10:57,10:59,DM,just a healing potion at 25.,session04-part00.m4a.csv
376,10:59,11:06,DM,and he's got a boots of boots of flying.,session04-part00.m4a.csv
377,11:06,11:07,Jean Claude,Boots of flying?,session04-part00.m4a.csv
378,11:07,11:08,Jean Claude,Boots of flying.,session04-part00.m4a.csv
379,11:09,11:10,Jean Claude,How much does he want for the boots of flying?,session04-part00.m4a.csv
380,11:11,11:12,DM,Boots of flying are 125.,session04-part00.m4a.csv
381,11:13,11:14,DM,They give you a...,session04-part00.m4a.csv
382,11:15,11:16,DM,I'm sure you know what these ones do.,session04-part00.m4a.csv
383,11:18,11:19,Jean Claude,I will take the boots.,session04-part00.m4a.csv
384,11:20,11:20,Jean Claude,Okay.,session04-part00.m4a.csv
385,11:21,11:21,Jean Claude,"I do not put them on,",session04-part00.m4a.csv
386,11:22,11:22,Jean Claude,though.,session04-part00.m4a.csv
387,11:22,11:23,Crissdalyn,You gonna go sore with me?,session04-part00.m4a.csv
388,11:25,11:26,Jean Claude,I'm not gonna fly.,session04-part00.m4a.csv
389,11:26,11:28,Jean Claude,It is not natural.,session04-part00.m4a.csv
390,11:28,11:30,Jean Claude,"We jump,",session04-part00.m4a.csv
391,11:30,11:31,Jean Claude,we do not fly.,session04-part00.m4a.csv
392,11:31,11:31,Jean Claude,"No,",session04-part00.m4a.csv
393,11:31,11:32,Jean Claude,I'm going to offer them to one of you guys.,session04-part00.m4a.csv
394,11:34,11:35,DM,They're an uncommon item.,session04-part00.m4a.csv
395,11:35,11:36,DM,Require attunement.,session04-part00.m4a.csv
396,11:36,11:40,DM,They have little wing things on the sides.,session04-part00.m4a.csv
397,11:41,11:41,DM,On the ankle.,session04-part00.m4a.csv
398,11:43,11:48,DM,You can use the boots to fly for up to four hours all at once or in several shorter durations.,session04-part00.m4a.csv
399,11:48,11:49,Jean Claude,"Four hours,",session04-part00.m4a.csv
400,11:49,11:49,Jean Claude,eh?,session04-part00.m4a.csv
401,11:50,11:51,Jean Claude,And that's four hours per day?,session04-part00.m4a.csv
402,11:51,11:51,Jean Claude,Yeah.,session04-part00.m4a.csv
403,11:53,11:57,DM,They regain two hours of flying capability every 12 hours they aren't in use.,session04-part00.m4a.csv
404,11:58,11:58,Speaker 1,"Oh,",session04-part00.m4a.csv
405,11:58,11:58,Speaker 1,okay.,session04-part00.m4a.csv
406,12:01,12:31,Jean Claude,so note those down yeah so we're getting two hours for every 12 hours so it's effectively four hours every long run okay can I just write that down it's easier to keep track of yeah okay and well and that's it I thank him for I just thank him And then I leave and I go searching for my compatriots.,session04-part00.m4a.csv
407,12:31,12:33,DM,It doesn't take you long to find them.,session04-part00.m4a.csv
408,12:34,12:35,Speaker 1,"I mean,",session04-part00.m4a.csv
409,12:36,12:39,DM,the four of you haven't left Le Le Paludi.,session04-part00.m4a.csv
410,12:39,12:42,DM,You're still in the downtown district of Calveno.,session04-part00.m4a.csv
411,12:43,12:43,Jean Claude,"Hello,",session04-part00.m4a.csv
412,12:44,12:46,Jean Claude,"I am looking for a bird,",session04-part00.m4a.csv
413,12:46,12:47,Jean Claude,"a rat,",session04-part00.m4a.csv
414,12:47,12:48,Jean Claude,and a sexy human.,session04-part00.m4a.csv
415,12:48,12:48,Jean Claude,Yeah.,session04-part00.m4a.csv
416,12:50,12:50,DM,"Yeah,",session04-part00.m4a.csv
417,12:51,12:51,DM,yeah.,session04-part00.m4a.csv
418,12:52,12:52,DM,"I mean,",session04-part00.m4a.csv
419,12:52,12:56,Jean Claude,"I'm assuming despite all the noise in Delmar's head,",session04-part00.m4a.csv
420,12:56,12:57,Delmar,all of a sudden he just smiles for no reason.,session04-part00.m4a.csv
421,12:59,13:00,DM,Yep.,session04-part00.m4a.csv
422,13:00,13:01,DM,"So we're going to,",session04-part00.m4a.csv
423,13:01,13:01,DM,"yeah,",session04-part00.m4a.csv
424,13:02,13:06,DM,we're going to just transition back to you three meeting up with Master Kyzil.,session04-part00.m4a.csv
425,13:07,13:08,DM,"As you notice,",session04-part00.m4a.csv
426,13:08,13:09,DM,"Jean-Claude in the distance,",session04-part00.m4a.csv
427,13:09,13:10,DM,"walking up,",session04-part00.m4a.csv
428,13:10,13:11,DM,catching up with you all.,session04-part00.m4a.csv
429,13:17,13:19,Perrin,This is a very dramatic reunion.,session04-part00.m4a.csv
430,13:20,13:20,Perrin,"Yeah,",session04-part00.m4a.csv
431,13:20,13:20,Perrin,it is.,session04-part00.m4a.csv
432,13:20,13:21,Perrin,Right?,session04-part00.m4a.csv
433,13:23,13:23,Speaker 1,So.,session04-part00.m4a.csv
434,13:24,13:24,Speaker 1,"Bye,",session04-part00.m4a.csv
435,13:24,13:24,Speaker 1,friends.,session04-part00.m4a.csv
436,13:25,13:26,Speaker 1,He's been too long.,session04-part00.m4a.csv
437,13:27,13:28,DM,"What I recall as,",session04-part00.m4a.csv
438,13:28,13:28,DM,yeah.,session04-part00.m4a.csv
439,13:28,13:28,DM,"Oh,",session04-part00.m4a.csv
440,13:28,13:29,DM,"sweet brother,",session04-part00.m4a.csv
441,13:29,13:31,Delmar,how I have missed thee.,session04-part00.m4a.csv
442,13:33,13:35,Delmar,"I know we only met like a week ago,",session04-part00.m4a.csv
443,13:36,13:39,Delmar,but the time has been too much.,session04-part00.m4a.csv
444,13:40,13:40,DM,"So,",session04-part00.m4a.csv
445,13:40,13:40,DM,"yeah,",session04-part00.m4a.csv
446,13:40,13:44,DM,we'll transition back to now all four of you.,session04-part00.m4a.csv
447,13:45,13:45,Speaker 1,Excuse me.,session04-part00.m4a.csv
448,13:50,13:51,DM,"Yeah,",session04-part00.m4a.csv
449,13:51,13:51,DM,Kyzil.,session04-part00.m4a.csv
450,13:52,13:55,DM,Is there somewhere we can catch up?,session04-part00.m4a.csv
451,13:55,13:58,DM,I would love to very much like to hear about your pilgrimage.,session04-part00.m4a.csv
452,13:58,13:59,DM,"Is there,",session04-part00.m4a.csv
453,13:59,14:00,DM,"do you have somewhere,",session04-part00.m4a.csv
454,14:00,14:02,DM,"somewhere less public,",session04-part00.m4a.csv
455,14:02,14:03,DM,somewhere more safe?,session04-part00.m4a.csv
456,14:03,14:03,Crissdalyn,"Uh,",session04-part00.m4a.csv
457,14:03,14:05,Crissdalyn,Perrin.,session04-part00.m4a.csv
458,14:06,14:08,Speaker 1,I gotta look at you guys like.,session04-part00.m4a.csv
459,14:13,14:15,Delmar,"I'll walk over and just kind of like,",session04-part00.m4a.csv
460,14:15,14:15,Delmar,"just,",session04-part00.m4a.csv
461,14:15,14:16,Delmar,"just come to your level and be like,",session04-part00.m4a.csv
462,14:17,14:19,Delmar,"this one's trustworthy like her,",session04-part00.m4a.csv
463,14:19,14:21,Delmar,but less eccentric.,session04-part00.m4a.csv
464,14:22,14:22,Delmar,"But nonetheless,",session04-part00.m4a.csv
465,14:22,14:24,Delmar,"I know you're kind and awful,",session04-part00.m4a.csv
466,14:25,14:26,Delmar,"not exactly on the best of terms,",session04-part00.m4a.csv
467,14:26,14:27,Delmar,"but this one,",session04-part00.m4a.csv
468,14:27,14:30,Delmar,you have no idea.,session04-part00.m4a.csv
469,14:30,14:30,Crissdalyn,"Oh,",session04-part00.m4a.csv
470,14:30,14:31,Crissdalyn,wait a second.,session04-part00.m4a.csv
471,14:31,14:32,Crissdalyn,"I just realized you're hiding,",session04-part00.m4a.csv
472,14:32,14:32,Crissdalyn,right?,session04-part00.m4a.csv
473,14:33,14:33,Speaker 1,"No,",session04-part00.m4a.csv
474,14:33,14:34,Perrin,I've come out of the...,session04-part00.m4a.csv
475,14:34,14:34,Perrin,"Oh,",session04-part00.m4a.csv
476,14:34,14:36,Crissdalyn,"I thought you were still hiding because I was going to go like,",session04-part00.m4a.csv
477,14:36,14:36,Crissdalyn,"uh,",session04-part00.m4a.csv
478,14:37,14:37,Crissdalyn,"Karen,",session04-part00.m4a.csv
479,14:37,14:39,Crissdalyn,and point directly at the place you're hiding.,session04-part00.m4a.csv
480,14:41,14:44,Perrin,"I very scaredly came out and shook his hand,",session04-part00.m4a.csv
481,14:44,14:44,Perrin,I think.,session04-part00.m4a.csv
482,14:44,14:45,Perrin,"Oh,",session04-part00.m4a.csv
483,14:45,14:45,Perrin,okay.,session04-part00.m4a.csv
484,14:45,14:46,Perrin,"He got down very low and,",session04-part00.m4a.csv
485,14:46,14:47,Perrin,"like,",session04-part00.m4a.csv
486,14:47,14:47,Perrin,offered me a finger.,session04-part00.m4a.csv
487,14:48,14:48,Perrin,"Oh,",session04-part00.m4a.csv
488,14:48,14:49,Crissdalyn,"that's right,",session04-part00.m4a.csv
489,14:49,14:49,Crissdalyn,yeah.,session04-part00.m4a.csv
490,14:50,14:50,Crissdalyn,"Okay,",session04-part00.m4a.csv
491,14:50,14:51,Crissdalyn,I'm kind of scared.,session04-part00.m4a.csv
492,14:51,14:52,DM,"And Jean-Claude,",session04-part00.m4a.csv
493,14:53,14:55,DM,"how do you react to Master Kyzil,",session04-part00.m4a.csv
494,14:56,14:58,DM,this about seven foot tall barn owl?,session04-part00.m4a.csv
495,15:01,15:01,DM,"Wait,",session04-part00.m4a.csv
496,15:01,15:02,DM,"he shopped,",session04-part00.m4a.csv
497,15:02,15:03,DM,"then met up with us,",session04-part00.m4a.csv
498,15:03,15:03,DM,and then Kyzil happened?,session04-part00.m4a.csv
499,15:04,15:04,DM,"No,",session04-part00.m4a.csv
500,15:04,15:04,DM,"no,",session04-part00.m4a.csv
501,15:04,15:04,DM,no.,session04-part00.m4a.csv
502,15:04,15:05,DM,"Kyzil happened,",session04-part00.m4a.csv
503,15:05,15:07,DM,"he shopped,",session04-part00.m4a.csv
504,15:07,15:08,DM,"and Kyzil's still here,",session04-part00.m4a.csv
505,15:08,15:09,DM,and now he's gone.,session04-part00.m4a.csv
506,15:09,15:09,Jean Claude,"Oh,",session04-part00.m4a.csv
507,15:09,15:09,Jean Claude,okay.,session04-part00.m4a.csv
508,15:11,15:11,Jean Claude,"Well,",session04-part00.m4a.csv
509,15:11,15:14,Jean Claude,"I approach and just nod at each of you,",session04-part00.m4a.csv
510,15:14,15:16,Jean Claude,and then I just look at him.,session04-part00.m4a.csv
511,15:16,15:17,Jean Claude,"I say nothing,",session04-part00.m4a.csv
512,15:17,15:18,Jean Claude,I make no move.,session04-part00.m4a.csv
513,15:19,15:20,Jean Claude,I'm not threatening.,session04-part00.m4a.csv
514,15:20,15:21,Jean Claude,I'm not glaring.,session04-part00.m4a.csv
515,15:21,15:24,Jean Claude,I'm just awaiting introductions or something.,session04-part00.m4a.csv
516,15:25,15:27,DM,Your kind isn't from here.,session04-part00.m4a.csv
517,15:28,15:28,DM,Why are you here?,session04-part00.m4a.csv
518,15:31,15:35,Jean Claude,I'm simply traveling with my newfound compatriots.,session04-part00.m4a.csv
519,15:36,15:37,Speaker 1,"You trust him,",session04-part00.m4a.csv
520,15:37,15:37,Speaker 1,"Chris,",session04-part00.m4a.csv
521,15:37,15:37,Speaker 1,don't you?,session04-part00.m4a.csv
522,15:38,15:39,Crissdalyn,"I mean,",session04-part00.m4a.csv
523,15:39,15:40,Crissdalyn,"as much as he's stone's throw,",session04-part00.m4a.csv
524,15:40,15:40,Crissdalyn,I suppose.,session04-part00.m4a.csv
525,15:41,15:41,Crissdalyn,I don't know him yet.,session04-part00.m4a.csv
526,15:42,15:43,Speaker 1,But I think he's okay.,session04-part00.m4a.csv
527,15:44,15:47,DM,I would be okay if you trust him.,session04-part00.m4a.csv
528,15:47,15:48,DM,"He's a good fellow,",session04-part00.m4a.csv
529,15:48,15:48,Speaker 1,see?,session04-part00.m4a.csv
530,15:48,15:51,Jean Claude,I am no threat to you if you are not a threat to me.,session04-part00.m4a.csv
531,15:51,15:51,DM,"Oh,",session04-part00.m4a.csv
532,15:51,15:53,DM,I know you are no threat to me.,session04-part00.m4a.csv
533,15:56,15:57,Delmar,Delmar bursts into laughter.,session04-part00.m4a.csv
534,15:58,15:58,Delmar,"Just,",session04-part00.m4a.csv
535,15:58,15:58,Delmar,"just,",session04-part00.m4a.csv
536,15:58,16:00,Delmar,just full belly.,session04-part00.m4a.csv
537,16:00,16:01,Delmar,Not to Kyzil.,session04-part00.m4a.csv
538,16:01,16:02,Delmar,It's been too long.,session04-part00.m4a.csv
539,16:02,16:03,Delmar,I'll just bear hug you really quick.,session04-part00.m4a.csv
540,16:03,16:04,Delmar,I don't think they've met.,session04-part00.m4a.csv
541,16:05,16:05,Delmar,"Wait,",session04-part00.m4a.csv
542,16:05,16:06,Delmar,have Kyzil and I?,session04-part00.m4a.csv
543,16:06,16:07,Delmar,"I was about to say,",session04-part00.m4a.csv
544,16:07,16:07,Delmar,"like,",session04-part00.m4a.csv
545,16:07,16:08,Delmar,to negotiate everything.,session04-part00.m4a.csv
546,16:09,16:10,Delmar,I would have met him.,session04-part00.m4a.csv
547,16:10,16:10,Delmar,"All right,",session04-part00.m4a.csv
548,16:10,16:10,Delmar,"all right,",session04-part00.m4a.csv
549,16:10,16:10,Delmar,all right.,session04-part00.m4a.csv
550,16:10,16:11,Delmar,I couldn't remember.,session04-part00.m4a.csv
551,16:11,16:11,Delmar,"You know,",session04-part00.m4a.csv
552,16:11,16:13,Delmar,"I just bear hug the owl,",session04-part00.m4a.csv
553,16:13,16:13,Delmar,"like,",session04-part00.m4a.csv
554,16:13,16:15,Delmar,just invade personal space.,session04-part00.m4a.csv
555,16:15,16:16,Delmar,"Like,",session04-part00.m4a.csv
556,16:16,16:16,Delmar,"there's no,",session04-part00.m4a.csv
557,16:16,16:17,Delmar,he has no warning for it.,session04-part00.m4a.csv
558,16:17,16:18,Delmar,"just immediately,",session04-part00.m4a.csv
559,16:18,16:18,Delmar,"oh,",session04-part00.m4a.csv
560,16:18,16:18,Delmar,"yes,",session04-part00.m4a.csv
561,16:19,16:19,Delmar,that was a joke.,session04-part00.m4a.csv
562,16:19,16:20,Delmar,"He is like,",session04-part00.m4a.csv
563,16:20,16:20,Delmar,"no worries,",session04-part00.m4a.csv
564,16:20,16:21,Delmar,my friend.,session04-part00.m4a.csv
565,16:21,16:21,Speaker 1,"Come,",session04-part00.m4a.csv
566,16:21,16:21,Speaker 1,"come,",session04-part00.m4a.csv
567,16:22,16:22,Speaker 1,"we should,",session04-part00.m4a.csv
568,16:22,16:23,Speaker 1,yes.,session04-part00.m4a.csv
569,16:23,16:23,Speaker 1,"Okay,",session04-part00.m4a.csv
570,16:23,16:24,Speaker 1,"um,",session04-part00.m4a.csv
571,16:24,16:25,Perrin,"yeah,",session04-part00.m4a.csv
572,16:25,16:25,Perrin,"that's a,",session04-part00.m4a.csv
573,16:25,16:27,Perrin,"as people are asking Perrin about,",session04-part00.m4a.csv
574,16:29,16:29,Perrin,"you know,",session04-part00.m4a.csv
575,16:29,16:31,Perrin,"bringing him back to my place,",session04-part00.m4a.csv
576,16:31,16:31,Perrin,"like,",session04-part00.m4a.csv
577,16:31,16:32,Perrin,"yeah,",session04-part00.m4a.csv
578,16:32,16:35,Perrin,"that's a mighty big imposition,",session04-part00.m4a.csv
579,16:35,16:35,Speaker 1,see?,session04-part00.m4a.csv
580,16:36,16:38,DM,I don't need any work to sleep.,session04-part00.m4a.csv
581,16:38,16:41,DM,I just want someone to speak.,session04-part00.m4a.csv
582,16:43,16:45,Perrin,Give me a minute or two.,session04-part00.m4a.csv
583,16:47,16:48,Perrin,"We'll do some negotiating,",session04-part00.m4a.csv
584,16:48,16:48,Perrin,see?,session04-part00.m4a.csv
585,16:49,16:50,Perrin,You're going to message Nona?,session04-part00.m4a.csv
586,16:51,16:51,Perrin,"Yeah,",session04-part00.m4a.csv
587,16:51,16:53,Perrin,I'm going to maybe talk to Nona or something else.,session04-part00.m4a.csv
588,16:54,16:55,Perrin,Not the Sending Stone.,session04-part00.m4a.csv
589,16:55,16:57,Perrin,Where are we staying right now?,session04-part00.m4a.csv
590,16:58,16:59,Perrin,Do we have a place to stay?,session04-part00.m4a.csv
591,16:59,17:02,DM,You guys actually have not nailed down exactly where you're going to stay.,session04-part00.m4a.csv
592,17:02,17:04,DM,"There are plenty of taverns,",session04-part00.m4a.csv
593,17:04,17:08,DM,plenty of stuff nearby in Calveno and Le Le Paludi.,session04-part00.m4a.csv
594,17:09,17:10,DM,"There's also Nona's Safe Houses,",session04-part00.m4a.csv
595,17:11,17:13,DM,"which she would probably be able to convince,",session04-part00.m4a.csv
596,17:14,17:16,DM,be able to be convinced to let you use?,session04-part00.m4a.csv
597,17:17,17:18,DM,I think Perrin would.,session04-part00.m4a.csv
598,17:19,17:19,DM,Do you want anything from inside?,session04-part00.m4a.csv
599,17:20,17:20,DM,"I'm good,",session04-part00.m4a.csv
600,17:20,17:20,DM,thanks.,session04-part00.m4a.csv
601,17:20,17:20,DM,Good.,session04-part00.m4a.csv
602,17:21,17:21,DM,Beer?,session04-part00.m4a.csv
603,17:21,17:22,DM,I'd take a beer.,session04-part00.m4a.csv
604,17:22,17:22,Speaker 1,Yeah.,session04-part00.m4a.csv
605,17:23,17:23,DM,Thank you.,session04-part00.m4a.csv
606,17:24,17:24,DM,Do you want a beer?,session04-part00.m4a.csv
607,17:24,17:25,DM,"Ooh,",session04-part00.m4a.csv
608,17:25,17:25,DM,"actually,",session04-part00.m4a.csv
609,17:25,17:25,DM,a beer.,session04-part00.m4a.csv
610,17:25,17:25,DM,Sure.,session04-part00.m4a.csv
611,17:26,17:28,DM,You want one of these or one of...,session04-part00.m4a.csv
612,17:28,17:28,DM,One of the Edsby.,session04-part00.m4a.csv
613,17:28,17:29,DM,"Lagers,",session04-part00.m4a.csv
614,17:29,17:29,DM,yeah.,session04-part00.m4a.csv
615,17:29,17:29,DM,Okay.,session04-part00.m4a.csv
616,17:30,17:31,Jean Claude,Do you want to get me one of Nexos?,session04-part00.m4a.csv
617,17:31,17:31,Jean Claude,That's cool.,session04-part00.m4a.csv
618,17:33,17:33,Jean Claude,"Okay,",session04-part00.m4a.csv
619,17:33,17:34,Jean Claude,"so two lagers,",session04-part00.m4a.csv
620,17:34,17:35,Jean Claude,two fat tugs.,session04-part00.m4a.csv
621,17:36,17:36,Jean Claude,Sure.,session04-part00.m4a.csv
